date,sun_distance_au,sun_influence,jupiter_distance_au,jupiter_influence,saturn_distance_au,saturn_influence,venus_distance_au,venus_influence,mars_distance_au,mars_influence,total_planetary_influence,total_influence,coherence_mean,coherence_median,coherence_std,coherence_count,year,total_gravitational_influence
2022-07-27,151936493.42815208,1.4422800744098911e-11,664354645.1392939,7.200355530512396e-16,1332881756.5785708,5.3586291338650963e-17,229504038.57960576,1.5473086176036732e-17,173410332.45589268,3.558228517218114e-18,7.926531590831454e-16,1.4423593397257995e-11,0.0088191122310231,0.0101493321869211,1.8159338966537857,38226,2022,7.926531590831454e-16
2022-07-28,151921260.00239557,1.4425693290930471e-11,662282084.0720451,7.245491968207067e-16,1332072752.5646544,5.365139992822378e-17,230153219.62380028,1.5385921044998652e-17,172601834.08234146,3.591641368973836e-18,7.97178159162903e-16,1.4426490469089636e-11,-0.0001661932323051,-0.0056242140008442,1.798398799030242,38225,2022,7.97178159162903e-16
2022-07-29,151905175.2316858,1.4428748437053588e-11,660226787.0109882,7.290672859384348e-16,1331306182.9049118,5.371320295533863e-17,230794716.22104332,1.5300509218895438e-17,171792077.44120407,3.625580184844026e-18,8.017065782975129e-16,1.4429550143631883e-11,-0.0009450526434733,-0.009024430824757,1.7871753308131826,37128,2022,8.017065782975129e-16
2022-07-30,151888240.37946054,1.4431966096878406e-11,658189437.9218502,7.335877579245122e-16,1330582343.0154426,5.37716590658289e-17,231428508.6558005,1.5216819716497877e-17,170981068.11234465,3.6600559650131316e-18,8.062362926718521e-16,1.4432772333171078e-11,-0.0031945172566612,-0.0094096284773614,1.7895303847899249,38778,2022,8.062362926718521e-16
2022-07-31,151870463.1369529,1.4435344970844456e-11,656170718.9830223,7.381084885034264e-16,1329901505.5568209,5.382672950624448e-17,232054583.597476,1.5134821612492272e-17,170168814.69275147,3.6950798689754724e-18,8.107651194911386e-16,1.4436155735963948e-11,-0.0064800802436158,-0.0182399961665675,1.7719843554713277,38781,2022,8.107651194911386e-16
2022-08-01,151851857.9635242,1.4438882478429358e-11,654171308.712606,7.426272956223373e-16,1329263919.424012,5.3878378251784137e-17,232672934.09719697,1.5054484044865753e-17,169355327.76095617,3.730663260918539e-18,8.152908211799057e-16,1.4439697769250536e-11,0.0151835229598311,0.0163179733232504,1.7967937362260404,49455,2022,8.152908211799057e-16
2022-08-02,151832446.32458833,1.4442574710188984e-11,652191880.0495772,7.471419439055399e-16,1328669808.9404657,5.392657211554224e-17,233283559.4671741,1.4975776236062108e-17,168540618.6748991,3.76681776628931e-18,8.198111100234335e-16,1.4443394521299008e-11,-0.0110825121453432,-0.0075085114116762,1.800171695877553,48205,2022,8.198111100234335e-16
2022-08-03,151812256.81257018,1.4446416401643763e-11,650233098.4221961,7.516501494819632e-16,1328119373.294424,5.3971280835559205e-17,233886465.03138968,1.4898667528607818e-17,167724698.2030254,3.803555340589845e-18,8.243236531867202e-16,1.4447240725296952e-11,0.0049490119483917,-0.0016586820993977,1.8153149405106064,50085,2022,8.243236531867201e-16
2022-08-04,151791325.12870693,1.4450400933304207e-11,648295619.8192654,7.561495851567874e-16,1327612786.256987,5.401247713606334e-17,234481661.7187095,1.4823127438123625e-17,166907574.95947134,3.8408883528646395e-18,8.288260780838391e-16,1.4451229759382291e-11,-0.0103951206741978,-0.0208934985958356,1.8076204076214253,49769,2022,8.28826078083839e-16
2022-08-05,151769693.8602665,1.4454520369395543e-11,646380088.8883014,7.606378858744724e-16,1327150196.263264,5.405013675591895e-17,235069165.42074087,1.4749125732611902e-17,166089253.58382958,3.878829688010575e-18,8.333159780510139e-16,1.4455353685373596e-11,-0.0092483283203086,-0.0284310459324918,1.8194828958560527,50401,2022,8.333159780510139e-16
2022-08-06,151747411.90726188,1.4458765563242258e-11,644487137.1492721,7.651126542617318e-16,1326731727.0267224,5.408423843007842e-17,235648995.9649528,1.4676632555364817e-17,165269732.6051976,3.91739287251958e-18,8.377909181196947e-16,1.4459603354160376e-11,0.0225444380964802,-0.004455956135824,1.8223753539042669,51360,2022,8.377909181196946e-16
2022-08-07,151724533.3143046,1.4463126376160186e-11,642617381.553396,7.695714656854317e-16,1326357478.973089,5.4114763800346784e-17,236221175.48755503,1.4605618616046616e-17,164449002.00007585,3.956592225390534e-18,8.422484403272158e-16,1.4463968624600512e-11,-0.0240007911384604,-0.0483186992277308,1.7845460799470465,50085,2022,8.422484403272157e-16
2022-08-08,151701115.1996615,1.4467592069027872e-11,640771423.8198798,7.740118717294576e-16,1326027531.861691,5.414169722509989e-17,236785725.98682132,1.4536055473651405e-17,163627040.6311827,3.996443027403476e-18,8.4668606745561245e-16,1.4468438755095327e-11,0.0006002686800741,0.0116600810692013,1.8174707457050536,51680,2022,8.466860674556124e-16
2022-08-09,151677214.5349685,1.4472151914245276e-11,638949851.1686916,7.78431400470347e-16,1325741948.898162,5.4165025462867904e-17,237342665.9735964,1.4467915917245177e-17,162803814.03808716,4.0369616869544005e-18,8.511013035374145e-16,1.4473003015548814e-11,0.0012542526117191,-0.0035112562236353,1.798760222043401,50082,2022,8.511013035374145e-16
2022-08-10,151652883.81121874,1.4476796022129028e-11,637153239.0684766,7.828275518265247e-16,1325500782.3098087,5.4184737232065234e-17,237892006.46734557,1.440117441009647e-17,161979273.3468572,4.0781658629910594e-18,8.554916293316776e-16,1.4477651513758359e-11,-0.007223769528589,-0.0185534134134015,1.8166827930679448,50082,2022,8.554916293316775e-16
2022-08-11,151628166.13667548,1.4481516278367486e-11,635382156.2438153,7.871977870845283e-16,1325304079.7325096,5.4200822700421365e-17,238433747.05683827,1.4335807508256874e-17,161153356.16031307,4.120074495908734e-18,8.598544917891154e-16,1.4482376132859276e-11,-0.0007772414709002,-0.0108177602474275,1.8131640792658208,49452,2022,8.598544917891153e-16
2022-08-12,151603090.85225284,1.4486307185576124e-11,633637171.4008999,7.915395136315769e-16,1325151890.0739765,5.421327301413385e-17,238967873.11180857,1.4271794125685576e-17,160325989.94124272,4.162707709455401e-18,8.641872884808517e-16,1.4487171372864604e-11,0.0015814231427634,0.0121637605253572,1.82191502451876,46971,2022,8.641872884808517e-16
2022-08-13,151577670.93591323,1.449116636558399e-11,631918860.2532659,7.958500682298377e-16,1325044267.241049,5.422207999985781e-17,239494355.15566432,1.4209115533784334e-17,159497097.58411747,4.20608658549968e-18,8.684873503489798e-16,1.4492034852934339e-11,0.00640646932482,0.0001006032597181,1.8050029130400147,48205,2022,8.684873503489796e-16
2022-08-14,151551903.01413354,1.4496094564816623e-11,630227811.0431181,8.001267033874561e-16,1324981270.6228113,5.422723613142333e-17,240013150.7538111,1.4147755066045222e-17,158666603.96830413,4.2502328625903535e-18,8.727519274475151e-16,1.449696731674407e-11,-0.0058528350541651,-0.0262699641029136,1.8095228322404937,50721,2022,8.72751927447515e-16
2022-08-15,151525769.86492127,1.4501095183130647e-11,628564627.231406,8.043665804569606e-16,1324962962.350582,5.4228734760273844e-17,240524208.34857467,1.4087697607718288e-17,157834441.88600826,4.295168637943354e-18,8.769781814628961e-16,1.4501972161312111e-11,0.0045773896067477,-0.0051672354805068,1.805461429864729,51354,2022,8.769781814628961e-16
2022-08-16,151499244.44669238,1.4506173509285315e-11,626929927.1160768,8.085667705028296e-16,1324989402.4385684,5.422657051924672e-17,241027471.84906423,1.402892901832337e-17,157000556.11615506,4.3409161420677874e-18,8.811631861824675e-16,1.4507054672471498e-11,-0.0023923142395479,-0.032340936171101,1.821082831547308,50720,2022,8.811631861824675e-16
2022-08-17,151472294.20254987,1.4511335901504246e-11,625324341.1461641,8.127242613904179e-16,1325060643.331452,5.422073977410825e-17,241522884.7908733,1.397143562635558e-17,156164905.2699844,4.387497616126925e-18,8.853039344070086e-16,1.4512221205438654e-11,0.0058005325104987,-0.0201821256086113,1.8121596010550352,52003,2022,8.853039344070086e-16
2022-08-18,151444884.68624577,1.4516589095660408e-11,623748508.1234859,8.16835968304403e-16,1325176725.0842578,5.4211241021644146e-17,242010393.364517,1.3915203872965306e-17,155327461.8052868,4.434935281713904e-18,8.893973484807262e-16,1.4517478493008888e-11,0.0172583994240373,0.0207157455048422,1.8037855064384047,51040,2022,8.893973484807264e-16
2022-08-19,151416982.09698743,1.4521939720643054e-11,622203071.3226292,8.208987451312902e-16,1325337671.7625067,5.4198075185388987e-17,242489948.18175325,1.3860220112659645e-17,154488210.95784134,4.483251370550801e-18,8.934402917998896e-16,1.4522833160934854e-11,0.0051169873394833,0.0064827261133725,1.8251622756017796,48205,2022,8.934402917998896e-16
2022-08-20,151388554.76363164,1.4527394013818248e-11,620688675.1260546,8.249093951251813e-16,1325543489.0865085,5.418124580652534e-17,242961505.02696007,1.3806470536000237e-17,153647149.29692298,4.532468179419597e-18,8.974295796471265e-16,1.4528291443397896e-11,-0.0210899662389662,-0.0304263048080116,1.8090173750910623,49770,2022,8.974295796471265e-16
2022-08-21,151359573.85542214,1.453295768406266e-11,619205962.3569638,8.288646802891851e-16,1325794163.0300877,5.4160759153402045e-17,243425024.9754865,1.375394116594744e-17,152804283.37933058,4.582608124716072e-18,9.013619887332509e-16,1.4533859046051394e-11,0.0188811254461977,0.0121248169253408,1.8085317371021736,50082,2022,9.013619887332507e-16
2022-08-22,151330013.6500303,1.4538635859351728e-11,617755572.2248493,8.327613295983539e-16,1326089658.9964857,5.413662428043893e-17,243880474.23395085,1.3702617884940089e-17,151959628.72831154,4.633693782611264e-18,9.052342655463445e-16,1.4539541093617276e-11,-0.0033904789834829,-0.0004554108736405,1.8250115556236264,50084,2022,9.052342655463443e-16
2022-08-23,151299851.64473036,1.45444330642604e-11,616338138.675171,8.365960465391517e-16,1326429921.237208,5.410885306371533e-17,244327823.965116,1.3652486462159649e-17,151113209.1785882,4.685747910399448e-18,9.090431339754262e-16,1.4545342107394376e-11,-0.0149583196006311,-0.0494329688228998,1.8062908134292623,49137,2022,9.090431339754262e-16
2022-08-24,151269068.71836084,1.4550353187534003e-11,614954288.9069937,8.403655165480465e-16,1326814872.2738457,5.4077460232809804e-17,244767050.2606904,1.3603532562846504e-17,150265056.51451337,4.738793451276307e-18,9.127853027949792e-16,1.45512659728368e-11,-0.0194857149302898,-0.0364520226194194,1.8199867989051104,49449,2022,9.127853027949792e-16
2022-08-25,151237649.47164333,1.455639941511384e-11,613604641.8475683,8.440664148974264e-16,1327244412.1870222,5.404246340989059e-17,245198134.3401701,1.3555741731728073e-17,149415210.2668091,4.7928535291354325e-18,9.164574735681803e-16,1.4557315872587407e-11,0.0045189428796622,-0.0088197656335004,1.7998714434778529,48202,2022,9.164574735681805e-16
2022-08-26,151205582.7997536,1.4562574118065827e-11,612289806.4267024,8.476954154569588e-16,1327718417.7360597,5.4003883158885076e-17,245621062.98372325,1.35090993506214e-17,148563717.50664806,4.847951442703247e-18,9.200563494091685e-16,1.4563494174415236e-11,-0.0007483843253337,-0.0032537272675749,1.8045831103590495,46056,2022,9.200563494091685e-16
2022-08-27,151172862.68364447,1.4568878697784646e-11,611010379.5664122,8.512492005754032e-16,1328236741.363077,5.396174304018492e-17,246035829.1486668,1.3463590576610169e-17,147710632.4756585,4.9041106696930274e-18,9.235786448618913e-16,1.4569802276429508e-11,0.0077253067179562,0.0063770206402188,1.7999903006213194,47585,2022,9.235786448618913e-16
2022-08-28,151139489.12696642,1.4575313402349053e-11,609766943.8862174,8.547244720972129e-16,1328799210.2100673,5.3916069660289243e-17,246442432.672592,1.3419200271947519e-17,146856015.91550103,4.961354891471621e-18,9.270210969209213e-16,1.4576240423445973e-11,0.0022396521928797,0.0184234488927516,1.8146365184921331,46665,2022,9.270210969209213e-16
2022-08-29,151105469.12026244,1.4581877136684227e-11,608560065.210525,8.581179632799894e-16,1329405625.3262186,5.3866892701941526e-17,246840880.9372434,1.3375912939496756e-17,145999934.00984585,5.0197080467892665e-18,9.303804769682169e-16,1.4582807517161195e-11,0.0301119840346906,0.0135246847363555,1.816728315742275,48205,2022,9.303804769682169e-16
2022-08-30,151070817.4928465,1.4588567293413508e-11,607390290.0346093,8.6142645116292615e-16,1330055761.2544034,5.3814244919555933e-17,247231189.36264727,1.3333712677476642e-17,145142456.91708738,5.079194419655368e-18,9.33653603179614e-16,1.4589500947016692e-11,0.0192332845415277,0.0117567710575075,1.803812284104129,49135,2022,9.336536031796142e-16
2022-08-31,151035557.52039307,1.4595379629965744e-11,606258143.1427032,8.646467688055818e-16,1330749366.1582136,5.3758162087201286e-17,247613381.62173557,1.3292583164553596e-17,144283656.9375399,5.139838762362333e-18,9.36837352819699e-16,1.4596316467318562e-11,0.019240135209092,0.0221921720866667,1.8140598945058704,48204,2022,9.36837352819699e-16
2022-09-01,150999721.18616056,1.4602308211885498e-11,605164125.5699354,8.677758167937515e-16,1331486162.5974343,5.3698682890991696e-17,247987489.5016612,1.3252507682127759e-17,143423606.404961,5.201666451276003e-18,9.399286738181468e-16,1.4603248140559316e-11,-0.0109182938122023,-0.0148223291280164,1.8164191591093175,48818,2022,9.39928673818147e-16
2022-09-02,150963349.02675858,1.4609345436051444e-11,604108713.0726357,8.708105734633417e-16,1332265849.0065176,5.3635848762273317e-17,248353552.36934552,1.3213469177156045e-17,142562375.40884027,5.264703671241381e-18,9.429245950740124e-16,1.4610288360646514e-11,0.0182331813922446,0.0393336497291548,1.8102519827036083,45752,2022,9.429245950740124e-16
2022-09-03,150926489.50613555,1.4616482145147917e-11,603092355.2479814,8.73748103343776e-16,1333088101.9020677,5.3569703650498477e-17,248711616.2059801,1.3175450368069396e-17,141700029.45030198,5.328977623922403e-18,9.458222349862662e-16,1.4617427967382904e-11,-0.0044953833695692,-0.0254574927943145,1.8070057548664973,47275,2022,9.458222349862662e-16
2022-09-04,150889197.84196764,1.4623707848612088e-11,602115475.4518516,8.765855632880293e-16,1333952578.8455286,5.3500293734842016e-17,249061732.15325755,1.313843389866963e-17,140836627.1403704,5.394516754078622e-18,9.486188076756194e-16,1.4624656467419766e-11,0.0138555425675102,0.0084674877498249,1.821770291826245,49140,2022,9.486188076756196e-16
2022-09-05,150851534.17120713,1.4631011072655617e-11,601178471.7057676,8.793202056245433e-16,1334858922.1861005,5.342766707388434e-17,249403954.48415264,1.3102402547981693e-17,139972218.10170788,5.461350982655862e-18,9.51311626229065e-16,1.4631962384281847e-11,-0.0126894353881493,0.0034175631323639,1.8239229756687536,48828,2022,9.513116262290652e-16
2022-09-06,150813560.93318972,1.4638379863736042e-11,600281718.8181642,8.819493775557292e-16,1335806763.5461774,5.335187319786918e-17,249738337.9213664,1.3067339502818537e-17,139106841.35218903,5.529511924465797e-18,9.538981021808826e-16,1.4639333761838223e-11,-0.0191482635186932,-0.016848573872332,1.832118730652061,48514,2022,9.538981021808826e-16
2022-09-07,150775339.43696886,1.4645802452859138e-11,599425571.8862329,8.844705161935973e-16,1336795728.826261,5.327296266289587e-17,250064934.3358398,1.3033228688343133e-17,138240524.599478,5.59903305261085e-18,9.563757405974473e-16,1.464675882859974e-11,0.0048264370083226,0.0087471056026447,1.832226245626677,49137,2022,9.563757405974471e-16
2022-09-08,150736925.8120361,1.4653268042928624e-11,598610371.1015896,8.868811393461645e-16,1337825443.1939688,5.3190986611028747e-17,250383789.0934822,1.3000055127722381e-17,137373284.95955136,5.669949759228137e-18,9.587421308441438e-16,1.4654226785059467e-11,-0.0153573504694572,-0.0309591899187722,1.8100398449803687,48828,2022,9.587421308441438e-16
2022-09-09,150698366.8811907,1.4660767615026774e-11,597836447.3455691,8.891788334998548e-16,1338895535.1960917,5.3105996405389354e-17,250694937.62054256,1.2967805271690076e-17,136505131.48773113,5.742299265191087e-18,9.609949344421252e-16,1.4661728609961216e-11,0.0133422823937763,-0.0016496636545228,1.809605651795688,44849,2022,9.609949344421252e-16
2022-09-10,150659696.7777379,1.4668294593647076e-11,597104127.5837286,8.913612419335647e-16,1340005639.0215178,5.301804341669369e-17,250998402.95790505,1.2936467220020723e-17,135636069.49889472,5.8161203600765644e-18,9.631318729303556e-16,1.4669257725520006e-11,0.0115994589648846,0.0101255062376481,1.8169184454908445,46055,2022,9.631318729303556e-16
2022-09-11,150620935.1301503,1.4675845209694237e-11,596413738.8521501,8.93426056649056e-16,1341155394.2507265,5.29271790116208e-17,251294194.9760953,1.290603076917147e-17,134766106.06431857,5.8914530032935925e-18,9.65150719433142e-16,1.467681036041367e-11,0.0033405502933507,-0.0079394714793171,1.8156362145404128,47581,2022,9.651507194331419e-16
2022-09-12,150582087.24800906,1.4683418474978213e-11,595765609.9073266,8.953710170586337e-16,1342344443.1228912,5.2833454737195945e-17,251582311.4765119,1.2876487267596214e-17,133895255.612467,5.9683378642625344e-18,9.670492969276884e-16,1.468438552427514e-11,0.0146847962939704,0.0360044751910868,1.8167210636199804,48822,2022,9.670492969276884e-16
2022-09-13,150543146.120035,1.4691015802989956e-11,595160070.3201687,8.971939162824582e-16,1343572426.101813,5.273692263608712e-17,251862740.81032875,1.2847829320943275e-17,133023544.52770402,6.046815895816273e-18,9.688254841353047e-16,1.4691984628474088e-11,0.0071655147318316,0.0188867542717051,1.8099223981821224,49139,2022,9.68825484135305e-16
